record_id,date,customer_segment,acquisition_channel,region,impressions,clicks,media_spend_usd,data_loaded_at,source_system
2026-05-28|Mid-Market|Paid Search|North America,2026-05-28,Mid-Market,Paid Search,North America,35640,1492,7392.69,2026-05-29 12:00:00,Synthetic paid media platform export
2026-05-28|Mid-Market|Paid Search|EMEA,2026-05-28,Mid-Market,Paid Search,EMEA,25282,1044,4860.51,2026-05-29 12:00:00,Synthetic paid media platform export
2026-05-28|Mid-Market|Paid Search|APAC,2026-05-28,Mid-Market,Paid Search,APAC,22335,893,3468.83,2026-05-29 12:00:00,Synthetic paid media platform export
2026-05-28|Enterprise|Paid Search|North America,2026-05-28,Enterprise,Paid Search,North America,23594,933,6492.94,2026-05-29 12:00:00,Synthetic paid media platform export
2026-05-28|Enterprise|Paid Search|EMEA,2026-05-28,Enterprise,Paid Search,EMEA,19167,744,4657.95,2026-05-29 12:00:00,Synthetic paid media platform export
2026-05-28|Enterprise|Paid Search|APAC,2026-05-28,Enterprise,Paid Search,APAC,14421,543,2893.02,2026-05-29 12:00:00,Synthetic paid media platform export
2026-05-29|SMB|Paid Search|North America,2026-05-29,SMB,Paid Search,North America,64850,2804,11119.3,2026-05-30 12:00:00,Synthetic paid media platform export
2026-05-29|SMB|Paid Search|EMEA,2026-05-29,SMB,Paid Search,EMEA,47534,2011,7205.93,2026-05-30 12:00:00,Synthetic paid media platform export
2026-05-29|SMB|Paid Search|APAC,2026-05-29,SMB,Paid Search,APAC,49785,2039,5898.36,2026-05-30 12:00:00,Synthetic paid media platform export
2026-05-29|Mid-Market|Paid Search|North America,2026-05-29,Mid-Market,Paid Search,North America,35407,1478,7485.5,2026-05-30 12:00:00,Synthetic paid media platform export
2026-05-29|Mid-Market|Paid Search|EMEA,2026-05-29,Mid-Market,Paid Search,EMEA,27876,1131,5297.12,2026-05-30 12:00:00,Synthetic paid media platform export
2026-05-29|Mid-Market|Paid Search|APAC,2026-05-29,Mid-Market,Paid Search,APAC,19776,798,3026.62,2026-05-30 12:00:00,Synthetic paid media platform export
2026-05-29|Enterprise|Paid Search|North America,2026-05-29,Enterprise,Paid Search,North America,22516,902,6176.08,2026-05-30 12:00:00,Synthetic paid media platform export
2026-05-29|Enterprise|Paid Search|EMEA,2026-05-29,Enterprise,Paid Search,EMEA,18777,748,4745.85,2026-05-30 12:00:00,Synthetic paid media platform export
2026-05-29|Enterprise|Paid Search|APAC,2026-05-29,Enterprise,Paid Search,APAC,14736,560,2960.25,2026-05-30 12:00:00,Synthetic paid media platform export
2026-05-30|SMB|Paid Search|North America,2026-05-30,SMB,Paid Search,North America,51937,2220,8553.86,2026-05-31 12:00:00,Synthetic paid media platform export
2026-05-30|SMB|Paid Search|EMEA,2026-05-30,SMB,Paid Search,EMEA,33303,1400,4845.56,2026-05-31 12:00:00,Synthetic paid media platform export
2026-05-30|SMB|Paid Search|APAC,2026-05-30,SMB,Paid Search,APAC,39069,1576,4732.59,2026-05-31 12:00:00,Synthetic paid media platform export
2026-05-30|Mid-Market|Paid Search|North America,2026-05-30,Mid-Market,Paid Search,North America,28012,1155,5969.44,2026-05-31 12:00:00,Synthetic paid media platform export
2026-05-30|Mid-Market|Paid Search|EMEA,2026-05-30,Mid-Market,Paid Search,EMEA,20168,812,3780.83,2026-05-31 12:00:00,Synthetic paid media platform export
2026-05-30|Mid-Market|Paid Search|APAC,2026-05-30,Mid-Market,Paid Search,APAC,17275,680,2685.74,2026-05-31 12:00:00,Synthetic paid media platform export
2026-05-30|Enterprise|Paid Search|North America,2026-05-30,Enterprise,Paid Search,North America,19012,753,5222.45,2026-05-31 12:00:00,Synthetic paid media platform export
2026-05-30|Enterprise|Paid Search|EMEA,2026-05-30,Enterprise,Paid Search,EMEA,13536,539,3302.25,2026-05-31 12:00:00,Synthetic paid media platform export
2026-05-30|Enterprise|Paid Search|APAC,2026-05-30,Enterprise,Paid Search,APAC,13432,509,2586.88,2026-05-31 12:00:00,Synthetic paid media platform export
2026-05-31|SMB|Paid Search|North America,2026-05-31,SMB,Paid Search,North America,56345,2438,9650.96,2026-06-01 12:00:00,Synthetic paid media platform export
2026-05-31|SMB|Paid Search|EMEA,2026-05-31,SMB,Paid Search,EMEA,36814,1574,5452.01,2026-06-01 12:00:00,Synthetic paid media platform export
2026-05-31|SMB|Paid Search|APAC,2026-05-31,SMB,Paid Search,APAC,35213,1464,4398.22,2026-06-01 12:00:00,Synthetic paid media platform export
2026-05-31|Mid-Market|Paid Search|North America,2026-05-31,Mid-Market,Paid Search,North America,30768,1285,6568.64,2026-06-01 12:00:00,Synthetic paid media platform export
2026-05-31|Mid-Market|Paid Search|EMEA,2026-05-31,Mid-Market,Paid Search,EMEA,20890,840,3784.97,2026-06-01 12:00:00,Synthetic paid media platform export
2026-05-31|Mid-Market|Paid Search|APAC,2026-05-31,Mid-Market,Paid Search,APAC,16156,649,2498.26,2026-06-01 12:00:00,Synthetic paid media platform export
2026-05-31|Enterprise|Paid Search|North America,2026-05-31,Enterprise,Paid Search,North America,15426,620,4191.37,2026-06-01 12:00:00,Synthetic paid media platform export
2026-05-31|Enterprise|Paid Search|EMEA,2026-05-31,Enterprise,Paid Search,EMEA,13198,526,3192.77,2026-06-01 12:00:00,Synthetic paid media platform export
2026-05-31|Enterprise|Paid Search|APAC,2026-05-31,Enterprise,Paid Search,APAC,12076,461,2452.62,2026-06-01 12:00:00,Synthetic paid media platform export
2026-06-01|SMB|Paid Search|North America,2026-06-01,SMB,Paid Search,North America,63533,2715,10633.71,2026-06-02 12:00:00,Synthetic paid media platform export
2026-06-01|SMB|Paid Search|EMEA,2026-06-01,SMB,Paid Search,EMEA,43842,1821,6342.49,2026-06-02 12:00:00,Synthetic paid media platform export
2026-06-01|SMB|Paid Search|APAC,2026-06-01,SMB,Paid Search,APAC,41255,1680,4848.56,2026-06-02 12:00:00,Synthetic paid media platform export
2026-06-01|Mid-Market|Paid Search|North America,2026-06-01,Mid-Market,Paid Search,North America,33027,1371,6911.91,2026-06-02 12:00:00,Synthetic paid media platform export
2026-06-01|Mid-Market|Paid Search|EMEA,2026-06-01,Mid-Market,Paid Search,EMEA,26668,1085,5069.57,2026-06-02 12:00:00,Synthetic paid media platform export
2026-06-01|Mid-Market|Paid Search|APAC,2026-06-01,Mid-Market,Paid Search,APAC,21778,864,3285.44,2026-06-02 12:00:00,Synthetic paid media platform export
2026-06-01|Enterprise|Paid Search|North America,2026-06-01,Enterprise,Paid Search,North America,21752,873,5934.89,2026-06-02 12:00:00,Synthetic paid media platform export
2026-06-01|Enterprise|Paid Search|EMEA,2026-06-01,Enterprise,Paid Search,EMEA,16386,639,3980.86,2026-06-02 12:00:00,Synthetic paid media platform export
2026-06-01|Enterprise|Paid Search|APAC,2026-06-01,Enterprise,Paid Search,APAC,15492,584,2983.56,2026-06-02 12:00:00,Synthetic paid media platform export
2026-06-02|SMB|Paid Search|North America,2026-06-02,SMB,Paid Search,North America,64869,2844,10750.89,2026-06-03 12:00:00,Synthetic paid media platform export
2026-06-02|SMB|Paid Search|EMEA,2026-06-02,SMB,Paid Search,EMEA,40382,1711,5899.52,2026-06-03 12:00:00,Synthetic paid media platform export
2026-06-02|SMB|Paid Search|APAC,2026-06-02,SMB,Paid Search,APAC,41799,1697,4928.19,2026-06-03 12:00:00,Synthetic paid media platform export
2026-06-02|Mid-Market|Paid Search|North America,2026-06-02,Mid-Market,Paid Search,North America,36190,1532,7777.13,2026-06-03 12:00:00,Synthetic paid media platform export
2026-06-02|Mid-Market|Paid Search|EMEA,2026-06-02,Mid-Market,Paid Search,EMEA,23849,982,4472.17,2026-06-03 12:00:00,Synthetic paid media platform export
2026-06-02|Mid-Market|Paid Search|APAC,2026-06-02,Mid-Market,Paid Search,APAC,20430,817,3136.28,2026-06-03 12:00:00,Synthetic paid media platform export
2026-06-02|Enterprise|Paid Search|North America,2026-06-02,Enterprise,Paid Search,North America,26314,1070,7188.18,2026-06-03 12:00:00,Synthetic paid media platform export
2026-06-02|Enterprise|Paid Search|EMEA,2026-06-02,Enterprise,Paid Search,EMEA,18626,727,4413.39,2026-06-03 12:00:00,Synthetic paid media platform export
2026-06-02|Enterprise|Paid Search|APAC,2026-06-02,Enterprise,Paid Search,APAC,15048,586,3040.74,2026-06-03 12:00:00,Synthetic paid media platform export
2026-06-03|SMB|Paid Search|North America,2026-06-03,SMB,Paid Search,North America,73013,3173,12001.03,2026-06-04 12:00:00,Synthetic paid media platform export
2026-06-03|SMB|Paid Search|EMEA,2026-06-03,SMB,Paid Search,EMEA,50403,2165,7686.05,2026-06-04 12:00:00,Synthetic paid media platform export
2026-06-03|SMB|Paid Search|APAC,2026-06-03,SMB,Paid Search,APAC,45352,1859,5559.32,2026-06-04 12:00:00,Synthetic paid media platform export
2026-06-03|Mid-Market|Paid Search|North America,2026-06-03,Mid-Market,Paid Search,North America,36210,1501,7739.58,2026-06-04 12:00:00,Synthetic paid media platform export
2026-06-03|Mid-Market|Paid Search|EMEA,2026-06-03,Mid-Market,Paid Search,EMEA,28692,1180,5345.3,2026-06-04 12:00:00,Synthetic paid media platform export
2026-06-03|Mid-Market|Paid Search|APAC,2026-06-03,Mid-Market,Paid Search,APAC,27304,1076,4064.99,2026-06-04 12:00:00,Synthetic paid media platform export
2026-06-03|Enterprise|Paid Search|North America,2026-06-03,Enterprise,Paid Search,North America,22465,893,5976.06,2026-06-04 12:00:00,Synthetic paid media platform export
2026-06-03|Enterprise|Paid Search|EMEA,2026-06-03,Enterprise,Paid Search,EMEA,18526,728,4575.99,2026-06-04 12:00:00,Synthetic paid media platform export
2026-06-03|Enterprise|Paid Search|APAC,2026-06-03,Enterprise,Paid Search,APAC,17328,656,3488.02,2026-06-04 12:00:00,Synthetic paid media platform export
2026-06-04|SMB|Paid Search|North America,2026-06-04,SMB,Paid Search,North America,68814,2997,11806.33,2026-06-05 12:00:00,Synthetic paid media platform export
2026-06-04|SMB|Paid Search|EMEA,2026-06-04,SMB,Paid Search,EMEA,55007,2320,8080.55,2026-06-05 12:00:00,Synthetic paid media platform export
2026-06-04|SMB|Paid Search|APAC,2026-06-04,SMB,Paid Search,APAC,38447,1593,4722.89,2026-06-05 12:00:00,Synthetic paid media platform export
2026-06-04|Mid-Market|Paid Search|North America,2026-06-04,Mid-Market,Paid Search,North America,36352,1514,7748.43,2026-06-05 12:00:00,Synthetic paid media platform export
2026-06-04|Mid-Market|Paid Search|EMEA,2026-06-04,Mid-Market,Paid Search,EMEA,25338,1048,4818.61,2026-06-05 12:00:00,Synthetic paid media platform export
2026-06-04|Mid-Market|Paid Search|APAC,2026-06-04,Mid-Market,Paid Search,APAC,26204,1039,4099.63,2026-06-05 12:00:00,Synthetic paid media platform export
2026-06-04|Enterprise|Paid Search|North America,2026-06-04,Enterprise,Paid Search,North America,27948,1102,7600.39,2026-06-05 12:00:00,Synthetic paid media platform export
2026-06-04|Enterprise|Paid Search|EMEA,2026-06-04,Enterprise,Paid Search,EMEA,17663,701,4382.71,2026-06-05 12:00:00,Synthetic paid media platform export
2026-06-04|Enterprise|Paid Search|APAC,2026-06-04,Enterprise,Paid Search,APAC,14370,540,2821.66,2026-06-05 12:00:00,Synthetic paid media platform export
2026-06-05|SMB|Paid Search|North America,2026-06-05,SMB,Paid Search,North America,64140,2745,10482.28,2026-06-06 12:00:00,Synthetic paid media platform export
2026-06-05|SMB|Paid Search|EMEA,2026-06-05,SMB,Paid Search,EMEA,50843,2149,7556.88,2026-06-06 12:00:00,Synthetic paid media platform export
2026-06-05|SMB|Paid Search|APAC,2026-06-05,SMB,Paid Search,APAC,51251,2061,6194.77,2026-06-06 12:00:00,Synthetic paid media platform export
2026-06-05|Mid-Market|Paid Search|North America,2026-06-05,Mid-Market,Paid Search,North America,36169,1506,7641.39,2026-06-06 12:00:00,Synthetic paid media platform export
2026-06-05|Mid-Market|Paid Search|EMEA,2026-06-05,Mid-Market,Paid Search,EMEA,27682,1157,5209.54,2026-06-06 12:00:00,Synthetic paid media platform export
2026-06-05|Mid-Market|Paid Search|APAC,2026-06-05,Mid-Market,Paid Search,APAC,22596,895,3399.52,2026-06-06 12:00:00,Synthetic paid media platform export
2026-06-05|Enterprise|Paid Search|North America,2026-06-05,Enterprise,Paid Search,North America,22895,920,6325.33,2026-06-06 12:00:00,Synthetic paid media platform export
2026-06-05|Enterprise|Paid Search|EMEA,2026-06-05,Enterprise,Paid Search,EMEA,18915,745,4564.23,2026-06-06 12:00:00,Synthetic paid media platform export
2026-06-05|Enterprise|Paid Search|APAC,2026-06-05,Enterprise,Paid Search,APAC,17104,641,3315.27,2026-06-06 12:00:00,Synthetic paid media platform export
2026-06-06|SMB|Paid Search|North America,2026-06-06,SMB,Paid Search,North America,56649,2411,9386.54,2026-06-07 12:00:00,Synthetic paid media platform export
2026-06-06|SMB|Paid Search|EMEA,2026-06-06,SMB,Paid Search,EMEA,33625,1427,4914.3,2026-06-07 12:00:00,Synthetic paid media platform export
2026-06-06|SMB|Paid Search|APAC,2026-06-06,SMB,Paid Search,APAC,37506,1522,4437.89,2026-06-07 12:00:00,Synthetic paid media platform export
2026-06-06|Mid-Market|Paid Search|North America,2026-06-06,Mid-Market,Paid Search,North America,26566,1102,5450.92,2026-06-07 12:00:00,Synthetic paid media platform export
2026-06-06|Mid-Market|Paid Search|EMEA,2026-06-06,Mid-Market,Paid Search,EMEA,22026,902,4063.14,2026-06-07 12:00:00,Synthetic paid media platform export
2026-06-06|Mid-Market|Paid Search|APAC,2026-06-06,Mid-Market,Paid Search,APAC,17642,715,2752.06,2026-06-07 12:00:00,Synthetic paid media platform export
2026-06-06|Enterprise|Paid Search|North America,2026-06-06,Enterprise,Paid Search,North America,19543,786,5454.6,2026-06-07 12:00:00,Synthetic paid media platform export
2026-06-06|Enterprise|Paid Search|EMEA,2026-06-06,Enterprise,Paid Search,EMEA,13582,527,3190.1,2026-06-07 12:00:00,Synthetic paid media platform export
2026-06-06|Enterprise|Paid Search|APAC,2026-06-06,Enterprise,Paid Search,APAC,10536,403,2125.86,2026-06-07 12:00:00,Synthetic paid media platform export
2026-06-07|SMB|Paid Search|North America,2026-06-07,SMB,Paid Search,North America,53110,2287,9020.76,2026-06-08 12:00:00,Synthetic paid media platform export
2026-06-07|SMB|Paid Search|EMEA,2026-06-07,SMB,Paid Search,EMEA,40117,1717,6159.37,2026-06-08 12:00:00,Synthetic paid media platform export
2026-06-07|SMB|Paid Search|APAC,2026-06-07,SMB,Paid Search,APAC,30122,1232,3699.12,2026-06-08 12:00:00,Synthetic paid media platform export
2026-06-07|Mid-Market|Paid Search|North America,2026-06-07,Mid-Market,Paid Search,North America,23727,997,5066.8,2026-06-08 12:00:00,Synthetic paid media platform export
2026-06-07|Mid-Market|Paid Search|EMEA,2026-06-07,Mid-Market,Paid Search,EMEA,20890,844,3802.35,2026-06-08 12:00:00,Synthetic paid media platform export
2026-06-07|Mid-Market|Paid Search|APAC,2026-06-07,Mid-Market,Paid Search,APAC,17851,699,2661.71,2026-06-08 12:00:00,Synthetic paid media platform export
2026-06-07|Enterprise|Paid Search|North America,2026-06-07,Enterprise,Paid Search,North America,16483,667,4642.04,2026-06-08 12:00:00,Synthetic paid media platform export
2026-06-07|Enterprise|Paid Search|EMEA,2026-06-07,Enterprise,Paid Search,EMEA,12813,512,3212.54,2026-06-08 12:00:00,Synthetic paid media platform export
2026-06-07|Enterprise|Paid Search|APAC,2026-06-07,Enterprise,Paid Search,APAC,13975,527,2737.08,2026-06-08 12:00:00,Synthetic paid media platform export
2026-06-08|SMB|Paid Search|North America,2026-06-08,SMB,Paid Search,North America,62770,2746,10461.58,2026-06-09 12:00:00,Synthetic paid media platform export
2026-06-08|SMB|Paid Search|EMEA,2026-06-08,SMB,Paid Search,EMEA,46685,1998,7121.35,2026-06-09 12:00:00,Synthetic paid media platform export
2026-06-08|SMB|Paid Search|APAC,2026-06-08,SMB,Paid Search,APAC,42082,1749,5149.58,2026-06-09 12:00:00,Synthetic paid media platform export
2026-06-08|Mid-Market|Paid Search|North America,2026-06-08,Mid-Market,Paid Search,North America,37785,1593,8045.89,2026-06-09 12:00:00,Synthetic paid media platform export
2026-06-08|Mid-Market|Paid Search|EMEA,2026-06-08,Mid-Market,Paid Search,EMEA,25562,1039,4863.53,2026-06-09 12:00:00,Synthetic paid media platform export
2026-06-08|Mid-Market|Paid Search|APAC,2026-06-08,Mid-Market,Paid Search,APAC,23992,940,3631.18,2026-06-09 12:00:00,Synthetic paid media platform export
2026-06-08|Enterprise|Paid Search|North America,2026-06-08,Enterprise,Paid Search,North America,25132,1000,6785.13,2026-06-09 12:00:00,Synthetic paid media platform export
2026-06-08|Enterprise|Paid Search|EMEA,2026-06-08,Enterprise,Paid Search,EMEA,20392,803,4940.73,2026-06-09 12:00:00,Synthetic paid media platform export
2026-06-08|Enterprise|Paid Search|APAC,2026-06-08,Enterprise,Paid Search,APAC,16387,630,3298.74,2026-06-09 12:00:00,Synthetic paid media platform export
2026-06-09|SMB|Paid Search|North America,2026-06-09,SMB,Paid Search,North America,66384,2812,10781.98,2026-06-10 12:00:00,Synthetic paid media platform export
2026-06-09|SMB|Paid Search|EMEA,2026-06-09,SMB,Paid Search,EMEA,53633,2255,8102.89,2026-06-10 12:00:00,Synthetic paid media platform export
2026-06-09|SMB|Paid Search|APAC,2026-06-09,SMB,Paid Search,APAC,43091,1798,5375.19,2026-06-10 12:00:00,Synthetic paid media platform export
2026-06-09|Mid-Market|Paid Search|North America,2026-06-09,Mid-Market,Paid Search,North America,37803,1573,7804.39,2026-06-10 12:00:00,Synthetic paid media platform export
2026-06-09|Mid-Market|Paid Search|EMEA,2026-06-09,Mid-Market,Paid Search,EMEA,26545,1108,5151.47,2026-06-10 12:00:00,Synthetic paid media platform export
2026-06-09|Mid-Market|Paid Search|APAC,2026-06-09,Mid-Market,Paid Search,APAC,21865,873,3309.2,2026-06-10 12:00:00,Synthetic paid media platform export
2026-06-09|Enterprise|Paid Search|North America,2026-06-09,Enterprise,Paid Search,North America,23880,954,6348.68,2026-06-10 12:00:00,Synthetic paid media platform export
2026-06-09|Enterprise|Paid Search|EMEA,2026-06-09,Enterprise,Paid Search,EMEA,18491,714,4499.28,2026-06-10 12:00:00,Synthetic paid media platform export
2026-06-09|Enterprise|Paid Search|APAC,2026-06-09,Enterprise,Paid Search,APAC,15490,595,3109.74,2026-06-10 12:00:00,Synthetic paid media platform export
2026-06-10|SMB|Paid Search|North America,2026-06-10,SMB,Paid Search,North America,68465,3008,11565.06,2026-06-11 12:00:00,Synthetic paid media platform export
2026-06-10|SMB|Paid Search|EMEA,2026-06-10,SMB,Paid Search,EMEA,55741,2360,8127.4,2026-06-11 12:00:00,Synthetic paid media platform export
2026-06-10|SMB|Paid Search|APAC,2026-06-10,SMB,Paid Search,APAC,45581,1884,5533.84,2026-06-11 12:00:00,Synthetic paid media platform export
2026-06-10|Mid-Market|Paid Search|North America,2026-06-10,Mid-Market,Paid Search,North America,37326,1563,7878.02,2026-06-11 12:00:00,Synthetic paid media platform export
2026-06-10|Mid-Market|Paid Search|EMEA,2026-06-10,Mid-Market,Paid Search,EMEA,28437,1173,5453.27,2026-06-11 12:00:00,Synthetic paid media platform export
2026-06-10|Mid-Market|Paid Search|APAC,2026-06-10,Mid-Market,Paid Search,APAC,24014,962,3682.17,2026-06-11 12:00:00,Synthetic paid media platform export
2026-06-10|Enterprise|Paid Search|North America,2026-06-10,Enterprise,Paid Search,North America,23214,948,6428.67,2026-06-11 12:00:00,Synthetic paid media platform export
2026-06-10|Enterprise|Paid Search|EMEA,2026-06-10,Enterprise,Paid Search,EMEA,18291,708,4488.87,2026-06-11 12:00:00,Synthetic paid media platform export
2026-06-10|Enterprise|Paid Search|APAC,2026-06-10,Enterprise,Paid Search,APAC,15473,597,3039.89,2026-06-11 12:00:00,Synthetic paid media platform export
2026-06-11|SMB|Paid Search|North America,2026-06-11,SMB,Paid Search,North America,67451,2877,11355.77,2026-06-12 12:00:00,Synthetic paid media platform export
2026-06-11|SMB|Paid Search|EMEA,2026-06-11,SMB,Paid Search,EMEA,57988,2426,8350.1,2026-06-12 12:00:00,Synthetic paid media platform export
2026-06-11|SMB|Paid Search|APAC,2026-06-11,SMB,Paid Search,APAC,40960,1681,4964,2026-06-12 12:00:00,Synthetic paid media platform export
2026-06-11|Mid-Market|Paid Search|North America,2026-06-11,Mid-Market,Paid Search,North America,36542,1535,7658.19,2026-06-12 12:00:00,Synthetic paid media platform export
2026-06-11|Mid-Market|Paid Search|EMEA,2026-06-11,Mid-Market,Paid Search,EMEA,25737,1065,4913.07,2026-06-12 12:00:00,Synthetic paid media platform export
2026-06-11|Mid-Market|Paid Search|APAC,2026-06-11,Mid-Market,Paid Search,APAC,25248,1010,3881.65,2026-06-12 12:00:00,Synthetic paid media platform export
2026-06-11|Enterprise|Paid Search|North America,2026-06-11,Enterprise,Paid Search,North America,22947,926,6299.92,2026-06-12 12:00:00,Synthetic paid media platform export
2026-06-11|Enterprise|Paid Search|EMEA,2026-06-11,Enterprise,Paid Search,EMEA,17819,697,4329.07,2026-06-12 12:00:00,Synthetic paid media platform export
2026-06-11|Enterprise|Paid Search|APAC,2026-06-11,Enterprise,Paid Search,APAC,15901,619,3298.06,2026-06-12 12:00:00,Synthetic paid media platform export
2026-06-12|SMB|Paid Search|North America,2026-06-12,SMB,Paid Search,North America,61264,2606,10129.05,2026-06-13 12:00:00,Synthetic paid media platform export
2026-06-12|SMB|Paid Search|EMEA,2026-06-12,SMB,Paid Search,EMEA,53132,2252,8103.06,2026-06-13 12:00:00,Synthetic paid media platform export
2026-06-12|SMB|Paid Search|APAC,2026-06-12,SMB,Paid Search,APAC,41110,1683,5064.44,2026-06-13 12:00:00,Synthetic paid media platform export
2026-06-12|Mid-Market|Paid Search|North America,2026-06-12,Mid-Market,Paid Search,North America,38619,1612,7982.43,2026-06-13 12:00:00,Synthetic paid media platform export
2026-06-12|Mid-Market|Paid Search|EMEA,2026-06-12,Mid-Market,Paid Search,EMEA,28824,1186,5390.01,2026-06-13 12:00:00,Synthetic paid media platform export
2026-06-12|Mid-Market|Paid Search|APAC,2026-06-12,Mid-Market,Paid Search,APAC,21649,865,3364.09,2026-06-13 12:00:00,Synthetic paid media platform export
2026-06-12|Enterprise|Paid Search|North America,2026-06-12,Enterprise,Paid Search,North America,27944,1109,7680.57,2026-06-13 12:00:00,Synthetic paid media platform export
2026-06-12|Enterprise|Paid Search|EMEA,2026-06-12,Enterprise,Paid Search,EMEA,17931,696,4363.95,2026-06-13 12:00:00,Synthetic paid media platform export
2026-06-12|Enterprise|Paid Search|APAC,2026-06-12,Enterprise,Paid Search,APAC,16244,630,3256.47,2026-06-13 12:00:00,Synthetic paid media platform export
2026-06-13|SMB|Paid Search|North America,2026-06-13,SMB,Paid Search,North America,47078,2051,8000.46,2026-06-14 12:00:00,Synthetic paid media platform export
2026-06-13|SMB|Paid Search|EMEA,2026-06-13,SMB,Paid Search,EMEA,37399,1597,5674.52,2026-06-14 12:00:00,Synthetic paid media platform export
2026-06-13|SMB|Paid Search|APAC,2026-06-13,SMB,Paid Search,APAC,32938,1341,3988.29,2026-06-14 12:00:00,Synthetic paid media platform export
2026-06-13|Mid-Market|Paid Search|North America,2026-06-13,Mid-Market,Paid Search,North America,27421,1125,5698.54,2026-06-14 12:00:00,Synthetic paid media platform export
2026-06-13|Mid-Market|Paid Search|EMEA,2026-06-13,Mid-Market,Paid Search,EMEA,20396,840,3831.91,2026-06-14 12:00:00,Synthetic paid media platform export
2026-06-13|Mid-Market|Paid Search|APAC,2026-06-13,Mid-Market,Paid Search,APAC,17920,717,2784.28,2026-06-14 12:00:00,Synthetic paid media platform export
2026-06-13|Enterprise|Paid Search|North America,2026-06-13,Enterprise,Paid Search,North America,20356,813,5437.4,2026-06-14 12:00:00,Synthetic paid media platform export
2026-06-13|Enterprise|Paid Search|EMEA,2026-06-13,Enterprise,Paid Search,EMEA,14492,578,3622.38,2026-06-14 12:00:00,Synthetic paid media platform export
2026-06-13|Enterprise|Paid Search|APAC,2026-06-13,Enterprise,Paid Search,APAC,10487,402,2113.55,2026-06-14 12:00:00,Synthetic paid media platform export
2026-06-14|SMB|Paid Search|North America,2026-06-14,SMB,Paid Search,North America,47636,2075,7975.93,2026-06-15 12:00:00,Synthetic paid media platform export
2026-06-14|SMB|Paid Search|EMEA,2026-06-14,SMB,Paid Search,EMEA,39791,1659,5875.62,2026-06-15 12:00:00,Synthetic paid media platform export
2026-06-14|SMB|Paid Search|APAC,2026-06-14,SMB,Paid Search,APAC,35400,1439,4155.76,2026-06-15 12:00:00,Synthetic paid media platform export
2026-06-14|Mid-Market|Paid Search|North America,2026-06-14,Mid-Market,Paid Search,North America,27010,1139,5702.87,2026-06-15 12:00:00,Synthetic paid media platform export
2026-06-14|Mid-Market|Paid Search|EMEA,2026-06-14,Mid-Market,Paid Search,EMEA,19566,809,3730.38,2026-06-15 12:00:00,Synthetic paid media platform export
2026-06-14|Mid-Market|Paid Search|APAC,2026-06-14,Mid-Market,Paid Search,APAC,15126,612,2403.97,2026-06-15 12:00:00,Synthetic paid media platform export
2026-06-14|Enterprise|Paid Search|North America,2026-06-14,Enterprise,Paid Search,North America,15933,650,4383.9,2026-06-15 12:00:00,Synthetic paid media platform export
2026-06-14|Enterprise|Paid Search|EMEA,2026-06-14,Enterprise,Paid Search,EMEA,13731,548,3319.31,2026-06-15 12:00:00,Synthetic paid media platform export
2026-06-14|Enterprise|Paid Search|APAC,2026-06-14,Enterprise,Paid Search,APAC,11764,448,2298.52,2026-06-15 12:00:00,Synthetic paid media platform export
2026-06-15|SMB|Paid Search|North America,2026-06-15,SMB,Paid Search,North America,58583,2532,9744.57,2026-06-16 12:00:00,Synthetic paid media platform export
2026-06-15|SMB|Paid Search|EMEA,2026-06-15,SMB,Paid Search,EMEA,51421,2201,7702.65,2026-06-16 12:00:00,Synthetic paid media platform export
2026-06-15|SMB|Paid Search|APAC,2026-06-15,SMB,Paid Search,APAC,46510,1920,5695.11,2026-06-16 12:00:00,Synthetic paid media platform export
2026-06-15|Mid-Market|Paid Search|North America,2026-06-15,Mid-Market,Paid Search,North America,33729,1432,7246.63,2026-06-16 12:00:00,Synthetic paid media platform export
2026-06-15|Mid-Market|Paid Search|EMEA,2026-06-15,Mid-Market,Paid Search,EMEA,25207,1021,4713.28,2026-06-16 12:00:00,Synthetic paid media platform export
2026-06-15|Mid-Market|Paid Search|APAC,2026-06-15,Mid-Market,Paid Search,APAC,26523,1038,3976.4,2026-06-16 12:00:00,Synthetic paid media platform export
2026-06-15|Enterprise|Paid Search|North America,2026-06-15,Enterprise,Paid Search,North America,27737,1096,7379.27,2026-06-16 12:00:00,Synthetic paid media platform export
2026-06-15|Enterprise|Paid Search|EMEA,2026-06-15,Enterprise,Paid Search,EMEA,15583,614,3826.15,2026-06-16 12:00:00,Synthetic paid media platform export
2026-06-15|Enterprise|Paid Search|APAC,2026-06-15,Enterprise,Paid Search,APAC,16585,627,3232,2026-06-16 12:00:00,Synthetic paid media platform export
2026-06-16|SMB|Paid Search|North America,2026-06-16,SMB,Paid Search,North America,62595,2681,10390.86,2026-06-17 12:00:00,Synthetic paid media platform export
2026-06-16|SMB|Paid Search|EMEA,2026-06-16,SMB,Paid Search,EMEA,49347,2077,7446.34,2026-06-17 12:00:00,Synthetic paid media platform export
2026-06-16|SMB|Paid Search|APAC,2026-06-16,SMB,Paid Search,APAC,44282,1793,5211.3,2026-06-17 12:00:00,Synthetic paid media platform export
2026-06-16|Mid-Market|Paid Search|North America,2026-06-16,Mid-Market,Paid Search,North America,40148,1692,8427.69,2026-06-17 12:00:00,Synthetic paid media platform export
