record_id,date,customer_segment,acquisition_channel,region,active_users,sessions,feature_adoptions,data_loaded_at,source_system
2026-06-18|Mid-Market|Organic|EMEA,2026-06-18,Mid-Market,Organic,EMEA,620,1365,219,2026-06-19 12:00:00,Synthetic product + billing events
2026-06-18|Mid-Market|Organic|APAC,2026-06-18,Mid-Market,Organic,APAC,530,1149,178,2026-06-19 12:00:00,Synthetic product + billing events
2026-06-18|Mid-Market|Paid Search|North America,2026-06-18,Mid-Market,Paid Search,North America,756,1761,255,2026-06-19 12:00:00,Synthetic product + billing events
2026-06-18|Mid-Market|Paid Search|EMEA,2026-06-18,Mid-Market,Paid Search,EMEA,507,1171,180,2026-06-19 12:00:00,Synthetic product + billing events
2026-06-18|Mid-Market|Paid Search|APAC,2026-06-18,Mid-Market,Paid Search,APAC,422,909,154,2026-06-19 12:00:00,Synthetic product + billing events
2026-06-18|Mid-Market|Partner|North America,2026-06-18,Mid-Market,Partner,North America,478,1096,160,2026-06-19 12:00:00,Synthetic product + billing events
2026-06-18|Mid-Market|Partner|EMEA,2026-06-18,Mid-Market,Partner,EMEA,339,766,118,2026-06-19 12:00:00,Synthetic product + billing events
2026-06-18|Mid-Market|Partner|APAC,2026-06-18,Mid-Market,Partner,APAC,300,665,108,2026-06-19 12:00:00,Synthetic product + billing events
2026-06-18|Enterprise|Organic|North America,2026-06-18,Enterprise,Organic,North America,458,1065,221,2026-06-19 12:00:00,Synthetic product + billing events
2026-06-18|Enterprise|Organic|EMEA,2026-06-18,Enterprise,Organic,EMEA,308,724,148,2026-06-19 12:00:00,Synthetic product + billing events
2026-06-18|Enterprise|Organic|APAC,2026-06-18,Enterprise,Organic,APAC,251,565,120,2026-06-19 12:00:00,Synthetic product + billing events
2026-06-18|Enterprise|Paid Search|North America,2026-06-18,Enterprise,Paid Search,North America,367,841,170,2026-06-19 12:00:00,Synthetic product + billing events
2026-06-18|Enterprise|Paid Search|EMEA,2026-06-18,Enterprise,Paid Search,EMEA,249,563,109,2026-06-19 12:00:00,Synthetic product + billing events
2026-06-18|Enterprise|Paid Search|APAC,2026-06-18,Enterprise,Paid Search,APAC,215,482,95,2026-06-19 12:00:00,Synthetic product + billing events
2026-06-18|Enterprise|Partner|North America,2026-06-18,Enterprise,Partner,North America,249,565,117,2026-06-19 12:00:00,Synthetic product + billing events
2026-06-18|Enterprise|Partner|EMEA,2026-06-18,Enterprise,Partner,EMEA,173,402,79,2026-06-19 12:00:00,Synthetic product + billing events
2026-06-18|Enterprise|Partner|APAC,2026-06-18,Enterprise,Partner,APAC,141,326,64,2026-06-19 12:00:00,Synthetic product + billing events
2026-06-19|SMB|Organic|North America,2026-06-19,SMB,Organic,North America,1468,3345,507,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|SMB|Organic|EMEA,2026-06-19,SMB,Organic,EMEA,990,2351,359,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|SMB|Organic|APAC,2026-06-19,SMB,Organic,APAC,838,1997,282,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|SMB|Paid Search|North America,2026-06-19,SMB,Paid Search,North America,1102,2603,399,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|SMB|Paid Search|EMEA,2026-06-19,SMB,Paid Search,EMEA,799,1721,266,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|SMB|Paid Search|APAC,2026-06-19,SMB,Paid Search,APAC,701,1515,237,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|SMB|Partner|North America,2026-06-19,SMB,Partner,North America,756,1674,270,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|SMB|Partner|EMEA,2026-06-19,SMB,Partner,EMEA,584,1287,214,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|SMB|Partner|APAC,2026-06-19,SMB,Partner,APAC,445,1048,158,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|Mid-Market|Organic|North America,2026-06-19,Mid-Market,Organic,North America,938,2061,313,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|Mid-Market|Organic|EMEA,2026-06-19,Mid-Market,Organic,EMEA,617,1322,211,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|Mid-Market|Organic|APAC,2026-06-19,Mid-Market,Organic,APAC,504,1143,173,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|Mid-Market|Paid Search|North America,2026-06-19,Mid-Market,Paid Search,North America,723,1567,241,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|Mid-Market|Paid Search|EMEA,2026-06-19,Mid-Market,Paid Search,EMEA,547,1237,189,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|Mid-Market|Paid Search|APAC,2026-06-19,Mid-Market,Paid Search,APAC,410,888,149,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|Mid-Market|Partner|North America,2026-06-19,Mid-Market,Partner,North America,520,1143,177,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|Mid-Market|Partner|EMEA,2026-06-19,Mid-Market,Partner,EMEA,357,819,127,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|Mid-Market|Partner|APAC,2026-06-19,Mid-Market,Partner,APAC,294,646,103,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|Enterprise|Organic|North America,2026-06-19,Enterprise,Organic,North America,425,903,187,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|Enterprise|Organic|EMEA,2026-06-19,Enterprise,Organic,EMEA,301,672,137,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|Enterprise|Organic|APAC,2026-06-19,Enterprise,Organic,APAC,260,575,120,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|Enterprise|Paid Search|North America,2026-06-19,Enterprise,Paid Search,North America,381,862,170,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|Enterprise|Paid Search|EMEA,2026-06-19,Enterprise,Paid Search,EMEA,255,550,119,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|Enterprise|Paid Search|APAC,2026-06-19,Enterprise,Paid Search,APAC,205,450,91,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|Enterprise|Partner|North America,2026-06-19,Enterprise,Partner,North America,254,584,122,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|Enterprise|Partner|EMEA,2026-06-19,Enterprise,Partner,EMEA,172,375,78,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-19|Enterprise|Partner|APAC,2026-06-19,Enterprise,Partner,APAC,144,334,66,2026-06-20 12:00:00,Synthetic product + billing events
2026-06-20|SMB|Organic|North America,2026-06-20,SMB,Organic,North America,1097,2374,401,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|SMB|Organic|EMEA,2026-06-20,SMB,Organic,EMEA,745,1707,266,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|SMB|Organic|APAC,2026-06-20,SMB,Organic,APAC,630,1486,224,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|SMB|Paid Search|North America,2026-06-20,SMB,Paid Search,North America,872,1993,297,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|SMB|Paid Search|EMEA,2026-06-20,SMB,Paid Search,EMEA,665,1533,242,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|SMB|Paid Search|APAC,2026-06-20,SMB,Paid Search,APAC,529,1164,191,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|SMB|Partner|North America,2026-06-20,SMB,Partner,North America,580,1339,195,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|SMB|Partner|EMEA,2026-06-20,SMB,Partner,EMEA,442,976,157,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|SMB|Partner|APAC,2026-06-20,SMB,Partner,APAC,361,806,131,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|Mid-Market|Organic|North America,2026-06-20,Mid-Market,Organic,North America,632,1402,219,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|Mid-Market|Organic|EMEA,2026-06-20,Mid-Market,Organic,EMEA,519,1144,187,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|Mid-Market|Organic|APAC,2026-06-20,Mid-Market,Organic,APAC,381,880,128,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|Mid-Market|Paid Search|North America,2026-06-20,Mid-Market,Paid Search,North America,539,1264,184,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|Mid-Market|Paid Search|EMEA,2026-06-20,Mid-Market,Paid Search,EMEA,374,811,127,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|Mid-Market|Paid Search|APAC,2026-06-20,Mid-Market,Paid Search,APAC,332,772,112,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|Mid-Market|Partner|North America,2026-06-20,Mid-Market,Partner,North America,370,803,127,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|Mid-Market|Partner|EMEA,2026-06-20,Mid-Market,Partner,EMEA,281,604,95,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|Mid-Market|Partner|APAC,2026-06-20,Mid-Market,Partner,APAC,207,445,69,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|Enterprise|Organic|North America,2026-06-20,Enterprise,Organic,North America,351,774,165,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|Enterprise|Organic|EMEA,2026-06-20,Enterprise,Organic,EMEA,235,557,107,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|Enterprise|Organic|APAC,2026-06-20,Enterprise,Organic,APAC,194,427,88,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|Enterprise|Paid Search|North America,2026-06-20,Enterprise,Paid Search,North America,281,663,132,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|Enterprise|Paid Search|EMEA,2026-06-20,Enterprise,Paid Search,EMEA,189,438,88,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|Enterprise|Paid Search|APAC,2026-06-20,Enterprise,Paid Search,APAC,159,345,75,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|Enterprise|Partner|North America,2026-06-20,Enterprise,Partner,North America,178,409,85,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|Enterprise|Partner|EMEA,2026-06-20,Enterprise,Partner,EMEA,133,283,61,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-20|Enterprise|Partner|APAC,2026-06-20,Enterprise,Partner,APAC,112,243,52,2026-06-21 12:00:00,Synthetic product + billing events
2026-06-21|SMB|Organic|North America,2026-06-21,SMB,Organic,North America,1015,2187,358,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|SMB|Organic|EMEA,2026-06-21,SMB,Organic,EMEA,739,1656,247,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|SMB|Organic|APAC,2026-06-21,SMB,Organic,APAC,647,1516,232,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|SMB|Paid Search|North America,2026-06-21,SMB,Paid Search,North America,935,2217,340,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|SMB|Paid Search|EMEA,2026-06-21,SMB,Paid Search,EMEA,597,1362,212,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|SMB|Paid Search|APAC,2026-06-21,SMB,Paid Search,APAC,520,1225,183,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|SMB|Partner|North America,2026-06-21,SMB,Partner,North America,567,1213,192,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|SMB|Partner|EMEA,2026-06-21,SMB,Partner,EMEA,430,990,152,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|SMB|Partner|APAC,2026-06-21,SMB,Partner,APAC,356,839,122,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|Mid-Market|Organic|North America,2026-06-21,Mid-Market,Organic,North America,674,1546,237,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|Mid-Market|Organic|EMEA,2026-06-21,Mid-Market,Organic,EMEA,508,1205,177,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|Mid-Market|Organic|APAC,2026-06-21,Mid-Market,Organic,APAC,407,892,147,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|Mid-Market|Paid Search|North America,2026-06-21,Mid-Market,Paid Search,North America,536,1197,183,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|Mid-Market|Paid Search|EMEA,2026-06-21,Mid-Market,Paid Search,EMEA,420,1000,151,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|Mid-Market|Paid Search|APAC,2026-06-21,Mid-Market,Paid Search,APAC,320,713,109,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|Mid-Market|Partner|North America,2026-06-21,Mid-Market,Partner,North America,367,847,130,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|Mid-Market|Partner|EMEA,2026-06-21,Mid-Market,Partner,EMEA,261,611,96,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|Mid-Market|Partner|APAC,2026-06-21,Mid-Market,Partner,APAC,207,455,74,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|Enterprise|Organic|North America,2026-06-21,Enterprise,Organic,North America,328,712,144,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|Enterprise|Organic|EMEA,2026-06-21,Enterprise,Organic,EMEA,234,505,112,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|Enterprise|Organic|APAC,2026-06-21,Enterprise,Organic,APAC,210,459,95,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|Enterprise|Paid Search|North America,2026-06-21,Enterprise,Paid Search,North America,284,655,135,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|Enterprise|Paid Search|EMEA,2026-06-21,Enterprise,Paid Search,EMEA,201,440,90,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|Enterprise|Paid Search|APAC,2026-06-21,Enterprise,Paid Search,APAC,156,368,73,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|Enterprise|Partner|North America,2026-06-21,Enterprise,Partner,North America,193,423,89,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|Enterprise|Partner|EMEA,2026-06-21,Enterprise,Partner,EMEA,142,330,67,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-21|Enterprise|Partner|APAC,2026-06-21,Enterprise,Partner,APAC,116,258,55,2026-06-22 12:00:00,Synthetic product + billing events
2026-06-22|SMB|Organic|North America,2026-06-22,SMB,Organic,North America,1368,3229,469,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|SMB|Organic|EMEA,2026-06-22,SMB,Organic,EMEA,1021,2186,340,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|SMB|Organic|APAC,2026-06-22,SMB,Organic,APAC,774,1681,267,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|SMB|Paid Search|North America,2026-06-22,SMB,Paid Search,North America,1149,2447,398,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|SMB|Paid Search|EMEA,2026-06-22,SMB,Paid Search,EMEA,807,1806,287,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|SMB|Paid Search|APAC,2026-06-22,SMB,Paid Search,APAC,683,1588,242,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|SMB|Partner|North America,2026-06-22,SMB,Partner,North America,825,1880,283,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|SMB|Partner|EMEA,2026-06-22,SMB,Partner,EMEA,544,1288,190,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|SMB|Partner|APAC,2026-06-22,SMB,Partner,APAC,471,1035,161,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|Mid-Market|Organic|North America,2026-06-22,Mid-Market,Organic,North America,866,2038,295,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|Mid-Market|Organic|EMEA,2026-06-22,Mid-Market,Organic,EMEA,659,1487,225,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|Mid-Market|Organic|APAC,2026-06-22,Mid-Market,Organic,APAC,547,1167,188,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|Mid-Market|Paid Search|North America,2026-06-22,Mid-Market,Paid Search,North America,710,1512,258,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|Mid-Market|Paid Search|EMEA,2026-06-22,Mid-Market,Paid Search,EMEA,527,1172,189,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|Mid-Market|Paid Search|APAC,2026-06-22,Mid-Market,Paid Search,APAC,416,936,151,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|Mid-Market|Partner|North America,2026-06-22,Mid-Market,Partner,North America,526,1175,182,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|Mid-Market|Partner|EMEA,2026-06-22,Mid-Market,Partner,EMEA,370,878,125,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|Mid-Market|Partner|APAC,2026-06-22,Mid-Market,Partner,APAC,298,708,101,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|Enterprise|Organic|North America,2026-06-22,Enterprise,Organic,North America,451,983,203,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|Enterprise|Organic|EMEA,2026-06-22,Enterprise,Organic,EMEA,319,726,151,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|Enterprise|Organic|APAC,2026-06-22,Enterprise,Organic,APAC,278,659,122,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|Enterprise|Paid Search|North America,2026-06-22,Enterprise,Paid Search,North America,354,759,164,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|Enterprise|Paid Search|EMEA,2026-06-22,Enterprise,Paid Search,EMEA,252,563,122,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|Enterprise|Paid Search|APAC,2026-06-22,Enterprise,Paid Search,APAC,221,481,99,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|Enterprise|Partner|North America,2026-06-22,Enterprise,Partner,North America,251,588,121,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|Enterprise|Partner|EMEA,2026-06-22,Enterprise,Partner,EMEA,178,415,85,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-22|Enterprise|Partner|APAC,2026-06-22,Enterprise,Partner,APAC,135,316,61,2026-06-23 12:00:00,Synthetic product + billing events
2026-06-23|SMB|Organic|North America,2026-06-23,SMB,Organic,North America,1393,3035,505,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|SMB|Organic|EMEA,2026-06-23,SMB,Organic,EMEA,1051,2338,364,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|SMB|Organic|APAC,2026-06-23,SMB,Organic,APAC,833,1804,279,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|SMB|Paid Search|North America,2026-06-23,SMB,Paid Search,North America,1093,2598,398,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|SMB|Paid Search|EMEA,2026-06-23,SMB,Paid Search,EMEA,849,1825,306,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|SMB|Paid Search|APAC,2026-06-23,SMB,Paid Search,APAC,636,1412,217,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|SMB|Partner|North America,2026-06-23,SMB,Partner,North America,759,1632,270,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|SMB|Partner|EMEA,2026-06-23,SMB,Partner,EMEA,596,1347,201,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|SMB|Partner|APAC,2026-06-23,SMB,Partner,APAC,422,917,153,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|Mid-Market|Organic|North America,2026-06-23,Mid-Market,Organic,North America,920,2003,330,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|Mid-Market|Organic|EMEA,2026-06-23,Mid-Market,Organic,EMEA,686,1460,247,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|Mid-Market|Organic|APAC,2026-06-23,Mid-Market,Organic,APAC,499,1167,172,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|Mid-Market|Paid Search|North America,2026-06-23,Mid-Market,Paid Search,North America,726,1669,259,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|Mid-Market|Paid Search|EMEA,2026-06-23,Mid-Market,Paid Search,EMEA,543,1255,187,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|Mid-Market|Paid Search|APAC,2026-06-23,Mid-Market,Paid Search,APAC,421,893,147,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|Mid-Market|Partner|North America,2026-06-23,Mid-Market,Partner,North America,491,1119,176,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|Mid-Market|Partner|EMEA,2026-06-23,Mid-Market,Partner,EMEA,378,896,133,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|Mid-Market|Partner|APAC,2026-06-23,Mid-Market,Partner,APAC,303,695,106,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|Enterprise|Organic|North America,2026-06-23,Enterprise,Organic,North America,478,1020,223,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|Enterprise|Organic|EMEA,2026-06-23,Enterprise,Organic,EMEA,315,725,145,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|Enterprise|Organic|APAC,2026-06-23,Enterprise,Organic,APAC,269,592,124,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|Enterprise|Paid Search|North America,2026-06-23,Enterprise,Paid Search,North America,385,913,186,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|Enterprise|Paid Search|EMEA,2026-06-23,Enterprise,Paid Search,EMEA,280,624,135,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|Enterprise|Paid Search|APAC,2026-06-23,Enterprise,Paid Search,APAC,215,511,101,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|Enterprise|Partner|North America,2026-06-23,Enterprise,Partner,North America,249,558,113,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|Enterprise|Partner|EMEA,2026-06-23,Enterprise,Partner,EMEA,183,396,88,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-23|Enterprise|Partner|APAC,2026-06-23,Enterprise,Partner,APAC,137,308,64,2026-06-24 12:00:00,Synthetic product + billing events
2026-06-24|SMB|Organic|North America,2026-06-24,SMB,Organic,North America,1357,3168,488,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|SMB|Organic|EMEA,2026-06-24,SMB,Organic,EMEA,1067,2410,387,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|SMB|Organic|APAC,2026-06-24,SMB,Organic,APAC,843,1963,310,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|SMB|Paid Search|North America,2026-06-24,SMB,Paid Search,North America,1116,2632,410,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|SMB|Paid Search|EMEA,2026-06-24,SMB,Paid Search,EMEA,898,2102,321,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|SMB|Paid Search|APAC,2026-06-24,SMB,Paid Search,APAC,716,1698,253,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|SMB|Partner|North America,2026-06-24,SMB,Partner,North America,800,1821,284,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|SMB|Partner|EMEA,2026-06-24,SMB,Partner,EMEA,532,1206,179,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|SMB|Partner|APAC,2026-06-24,SMB,Partner,APAC,452,1028,159,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|Mid-Market|Organic|North America,2026-06-24,Mid-Market,Organic,North America,913,2069,311,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|Mid-Market|Organic|EMEA,2026-06-24,Mid-Market,Organic,EMEA,608,1347,218,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|Mid-Market|Organic|APAC,2026-06-24,Mid-Market,Organic,APAC,519,1137,190,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|Mid-Market|Paid Search|North America,2026-06-24,Mid-Market,Paid Search,North America,759,1725,254,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|Mid-Market|Paid Search|EMEA,2026-06-24,Mid-Market,Paid Search,EMEA,507,1148,169,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|Mid-Market|Paid Search|APAC,2026-06-24,Mid-Market,Paid Search,APAC,421,908,151,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|Mid-Market|Partner|North America,2026-06-24,Mid-Market,Partner,North America,488,1111,178,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|Mid-Market|Partner|EMEA,2026-06-24,Mid-Market,Partner,EMEA,363,798,129,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|Mid-Market|Partner|APAC,2026-06-24,Mid-Market,Partner,APAC,283,657,100,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|Enterprise|Organic|North America,2026-06-24,Enterprise,Organic,North America,477,1039,215,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|Enterprise|Organic|EMEA,2026-06-24,Enterprise,Organic,EMEA,339,734,156,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|Enterprise|Organic|APAC,2026-06-24,Enterprise,Organic,APAC,262,613,116,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|Enterprise|Paid Search|North America,2026-06-24,Enterprise,Paid Search,North America,393,887,179,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|Enterprise|Paid Search|EMEA,2026-06-24,Enterprise,Paid Search,EMEA,267,568,124,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|Enterprise|Paid Search|APAC,2026-06-24,Enterprise,Paid Search,APAC,214,487,98,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|Enterprise|Partner|North America,2026-06-24,Enterprise,Partner,North America,248,583,114,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|Enterprise|Partner|EMEA,2026-06-24,Enterprise,Partner,EMEA,173,370,77,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-24|Enterprise|Partner|APAC,2026-06-24,Enterprise,Partner,APAC,147,342,67,2026-06-25 12:00:00,Synthetic product + billing events
2026-06-25|SMB|Organic|North America,2026-06-25,SMB,Organic,North America,1339,2841,475,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|SMB|Organic|EMEA,2026-06-25,SMB,Organic,EMEA,1062,2265,353,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|SMB|Organic|APAC,2026-06-25,SMB,Organic,APAC,861,1987,308,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|SMB|Paid Search|North America,2026-06-25,SMB,Paid Search,North America,1169,2642,398,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|SMB|Paid Search|EMEA,2026-06-25,SMB,Paid Search,EMEA,818,1923,286,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|SMB|Paid Search|APAC,2026-06-25,SMB,Paid Search,APAC,715,1702,240,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|SMB|Partner|North America,2026-06-25,SMB,Partner,North America,740,1623,271,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|SMB|Partner|EMEA,2026-06-25,SMB,Partner,EMEA,543,1227,183,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|SMB|Partner|APAC,2026-06-25,SMB,Partner,APAC,475,1061,172,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|Mid-Market|Organic|North America,2026-06-25,Mid-Market,Organic,North America,962,2248,346,2026-06-26 12:00:00,Synthetic product + billing events
2026-06-25|Mid-Market|Organic|EMEA,2026-06-25,Mid-Market,Organic,EMEA,648,1450,227,2026-06-26 12:00:00,Synthetic product + billing events
